open,high,low,close,volume,close_time,regime
53970.5,54223.52,53861.65,54056.08,1346.63,1705374000000,LATERAL
54056.08,54130.25,53937.06,54038.23,1635.14,1705377600000,LATERAL
54038.23,54262.64,53956.22,54044.94,2294.42,1705381200000,LATERAL
54044.94,54171.58,53873.78,54021.21,5573.43,1705384800000,LATERAL
54021.21,54108.78,53926.11,54021.41,1541.74,1705388400000,LATERAL
54021.41,54146.24,53888.37,54009.32,1908.84,1705392000000,LATERAL
54009.32,54204.23,53875.06,54002.86,1049.67,1705395600000,LATERAL
54002.86,54258.98,53827.93,53944.2,1716.2,1705399200000,LATERAL
53944.2,54170.11,53722.96,54034.87,1470.62,1705402800000,LATERAL
54034.87,54123.39,53982.36,54038.92,2078.96,1705406400000,LATERAL
54038.92,54198.02,53945.51,54039.17,1589.96,1705410000000,LATERAL
54039.17,54409.8,53566.58,53907.86,1154.24,1705413600000,LATERAL
53907.86,54071.04,53864.33,53953.1,946.17,1705417200000,LATERAL
53953.1,54207.21,53792.08,54019.97,2199.28,1705420800000,LATERAL
54019.97,54216.13,53817.95,54083.21,1033.26,1705424400000,LATERAL
54083.21,54288.37,53848.65,54129.1,1467.96,1705428000000,LATERAL
54129.1,54310.41,53978.29,54226.1,2283.86,1705431600000,LATERAL
54226.1,54388.3,53985.14,54147.92,1915.33,1705435200000,LATERAL
54147.92,54313.34,53964.75,54048.8,1762.92,1705438800000,LATERAL
54048.8,54533.41,53948.54,54210.48,6520.26,1705442400000,LATERAL
54210.48,54375.33,53918.25,54134.81,1626.53,1705446000000,LATERAL
54134.81,54250.22,53987.13,54069.2,2088.45,1705449600000,LATERAL
54069.2,54293.53,53914.63,54019.14,1455.13,1705453200000,LATERAL
54019.14,54405.16,53614.18,53740.16,3705.34,1705456800000,TREND
53740.16,53908.43,53482.96,53613.44,1898.69,1705460400000,TREND
53613.44,53727.67,53463.17,53541.6,1598.93,1705464000000,TREND
53541.6,53759.63,53241.06,53433.86,901.13,1705467600000,TREND
53433.86,54606.42,53155.34,54018.97,1132.33,1705471200000,TREND
54018.97,54825.01,53457.96,54459.53,968.57,1705474800000,TREND
54459.53,54580.64,54095.19,54277.39,1099.44,1705478400000,TREND
54277.39,54412.15,53806.57,54044.12,1344.68,1705482000000,TREND
54044.12,54235.83,53246.91,53740.2,1407.53,1705485600000,TREND
53740.2,54422.96,53364.51,53990.19,1149.16,1705489200000,TREND
53990.19,54290.85,53397.53,53738.45,969.71,1705492800000,TREND
53738.45,54049.4,52709.99,53147.43,1853.27,1705496400000,TREND
53147.43,53966.17,52870.56,53531.02,2082.26,1705500000000,TREND
53531.02,53896.89,53234.1,53631.32,12487.53,1705503600000,TREND
53631.32,54079.36,53365.45,53831.26,2412.7,1705507200000,TREND
53831.26,54158.13,53713.85,53980.85,1089.58,1705510800000,TREND
53980.85,54370.98,53297.32,53582.2,1639.24,1705514400000,TREND
53582.2,53614.07,53550.22,53581.3,1475.79,1705518000000,TREND
53581.3,53695.84,53466.96,53561.71,1345.85,1705521600000,TREND
53561.71,54536.02,53113.67,54019.6,2272.45,1705525200000,TREND
54019.6,54957.36,53345.14,54523.17,1494.74,1705528800000,TREND
54523.17,54586.72,54439.31,54516.38,2375.51,1705532400000,TREND
54516.38,54743.29,54196.13,54433.64,1359.75,1705536000000,TREND
54433.64,55342.74,53941.34,54887.76,1585.09,1705539600000,TREND
54887.76,55231.04,54445.5,54628.08,1345.22,1705543200000,TREND
54628.08,54714.46,54481.2,54587.41,960.89,1705546800000,TREND
54587.41,55215.72,54408.69,54877.29,1461.46,1705550400000,TREND
54877.29,54964.17,54467.34,54706.18,2084.42,1705554000000,TREND
54706.18,54869.91,54252.63,54412.29,2376.76,1705557600000,TREND
54412.29,54739.66,54170.83,54572.19,889.38,1705561200000,TREND
54572.19,54852.62,54276.3,54424.9,2370.63,1705564800000,TREND
54424.9,54500.28,54187.77,54403.99,865.52,1705568400000,TREND
54403.99,54781.23,54181.76,54490.92,845.11,1705572000000,TREND
54490.92,55197.39,53115.69,53778.82,1643.91,1705575600000,TREND
53778.82,53846.91,53700.78,53769.76,2137.3,1705579200000,TREND
53769.76,53977.36,53534.52,53734.53,1434.2,1705582800000,TREND
53734.53,53866.63,53612.05,53759.65,1073.0,1705586400000,TREND
53759.65,54399.93,52616.06,53069.9,1712.03,1705590000000,TREND
53069.9,53379.61,52264.88,52558.07,2254.59,1705593600000,TREND
52558.07,52787.96,52065.06,52236.4,2292.85,1705597200000,TREND
52236.4,52802.51,50872.45,51441.2,2178.64,1705600800000,TREND
51441.2,51651.66,51212.53,51339.35,2469.65,1705604400000,TREND
51339.35,52210.1,50918.98,51682.19,1428.97,1705608000000,TREND
51682.19,52110.66,50978.86,51301.75,2151.08,1705611600000,TREND
51301.75,51549.74,51181.27,51395.76,1316.45,1705615200000,TREND
51395.76,51490.27,51246.48,51308.38,1684.78,1705618800000,TREND
51308.38,51959.91,50864.72,51638.24,1077.77,1705622400000,TREND
51638.24,51706.33,51547.23,51604.7,9830.61,1705626000000,TREND
51604.7,51721.42,51559.89,51665.87,1164.35,1705629600000,TREND
51665.87,52006.95,51495.39,51862.5,1385.04,1705633200000,TREND
51862.5,52221.09,51696.97,52100.66,1488.49,1705636800000,TREND
52100.66,53059.23,51776.14,52640.22,937.25,1705640400000,TREND
52640.22,53895.71,52329.59,53449.54,1878.2,1705644000000,TREND
53449.54,53690.43,53309.34,53554.92,861.03,1705647600000,TREND
53554.92,53982.18,52889.31,53206.38,15864.15,1705651200000,TREND
53206.38,53899.42,53046.94,53462.96,17931.96,1705654800000,TREND
53462.96,53767.55,52528.48,53034.86,7171.8,1705658400000,TREND
53034.86,53298.55,52788.42,53151.29,1709.33,1705662000000,TREND
53151.29,53389.81,52861.78,52996.92,1475.3,1705665600000,TREND
52996.92,53689.7,52844.75,53252.61,2446.88,1705669200000,TREND
53252.61,53527.65,52794.66,53107.41,1286.28,1705672800000,TREND
53107.41,53808.25,52744.94,53491.86,2274.42,1705676400000,TREND
53491.86,53756.08,52690.15,52994.73,2459.03,1705680000000,TREND
52994.73,53238.47,51875.85,52474.57,1015.79,1705683600000,TREND
52474.57,52741.14,52307.13,52617.3,1723.94,1705687200000,TREND
52617.3,53255.57,52174.11,53042.94,1998.23,1705690800000,TREND
53042.94,53272.93,52737.93,52917.49,1456.78,1705694400000,TREND
52917.49,53063.59,52827.53,52918.96,6572.19,1705698000000,TREND
52918.96,53359.13,52242.32,52610.25,2382.16,1705701600000,TREND
52610.25,52791.14,52293.03,52417.09,1067.79,1705705200000,TREND
52417.09,53160.42,51774.67,52960.79,1171.8,1705708800000,TREND
52960.79,53328.86,52856.09,53110.86,2461.23,1705712400000,TREND
53110.86,53253.56,52856.35,52983.23,4218.62,1705716000000,TREND
52983.23,53568.03,52609.06,53170.22,2351.16,1705719600000,TREND
53170.22,53268.22,53092.96,53139.84,1143.17,1705723200000,TREND
53139.84,54413.2,52649.07,53805.98,2269.03,1705726800000,TREND
53805.98,54358.97,53573.87,54207.88,953.98,1705730400000,TREND
54207.88,54958.2,53678.93,54494.52,2407.68,1705734000000,TREND
54494.52,54618.48,54314.07,54397.35,1718.81,1705737600000,TREND
54397.35,55124.04,54102.89,54814.28,1910.43,1705741200000,TREND
54814.28,55227.65,54552.6,55049.29,1188.7,1705744800000,TREND
55049.29,55419.6,54659.45,55259.91,2392.34,1705748400000,TREND
55259.91,55673.39,54594.17,54952.77,1646.0,1705752000000,TREND
54952.77,55165.97,54654.71,54897.52,1542.33,1705755600000,TREND
54897.52,55201.11,54245.22,54472.05,1612.51,1705759200000,TREND
54472.05,54652.66,54344.08,54558.11,1808.03,1705762800000,TREND
54558.11,54655.12,54425.58,54484.03,886.42,1705766400000,TREND
54484.03,55487.77,53920.76,54938.46,2324.48,1705770000000,TREND
54938.46,55113.08,54628.81,54805.94,2197.76,1705773600000,TREND
54805.94,55042.93,54511.89,54651.56,1527.89,1705777200000,TREND
54651.56,55720.37,53788.89,55359.16,1872.81,1705780800000,TREND
55359.16,55574.53,55134.27,55445.56,1942.15,1705784400000,TREND
55445.56,55763.29,54872.99,55142.02,1522.64,1705788000000,TREND
55142.02,55175.92,55047.55,55126.25,2052.17,1705791600000,TREND
55126.25,55682.63,54139.12,54641.79,2066.85,1705795200000,TREND
54641.79,55238.92,54212.71,54972.17,1865.6,1705798800000,TREND
54972.17,55100.54,54696.32,54882.6,1263.4,1705802400000,TREND
54882.6,55226.19,53901.25,54390.79,1062.52,1705806000000,TREND
54390.79,54695.45,54249.28,54505.06,1699.97,1705809600000,TREND
54505.06,54660.2,54359.16,54581.43,2003.87,1705813200000,TREND
54581.43,54773.79,54135.69,54426.29,1050.62,1705816800000,LATERAL
54426.29,54492.15,54293.24,54356.8,1016.37,1705820400000,LATERAL
54356.8,54665.48,53951.51,54236.17,918.88,1705824000000,LATERAL
54236.17,54311.8,54167.9,54272.48,2071.58,1705827600000,LATERAL
54272.48,54527.35,53914.9,54139.71,2194.95,1705831200000,LATERAL
54139.71,54536.35,53844.51,54288.64,1099.8,1705834800000,LATERAL
54288.64,54502.78,54089.93,54344.8,1209.58,1705838400000,LATERAL
54344.8,54878.11,54221.66,54570.3,1263.77,1705842000000,LATERAL
54570.3,54851.45,54381.63,54632.35,1315.04,1705845600000,LATERAL
54632.35,54890.47,54298.95,54442.15,2097.36,1705849200000,LATERAL
54442.15,54712.63,54262.58,54590.43,1893.1,1705852800000,LATERAL
54590.43,54728.94,54177.23,54447.11,1842.98,1705856400000,LATERAL
54447.11,54543.29,54333.68,54425.86,2145.47,1705860000000,LATERAL
